E,N,U,t
142.51238189648302,51.46967999612752,0.0,1.003694132910126e-06
143.64106795567966,48.146888308332294,0.0,1.0023341862306666e-06
142.9165194830216,47.581322467739945,0.0,1.0015959217473308e-06
142.58308722884027,45.2298593373574,0.0,1.0029834462237089e-06
139.65938011545276,43.00236745887044,0.0,1.0040583206910508e-06
136.0227619582229,42.75443584631568,0.0,1.004081476216195e-06
131.19948219063187,39.97694706415795,0.0,1.0041468465069689e-06
125.10612516007717,38.29584115506149,0.0,1.001959766949015e-06
119.4448790247888,36.85393239366862,0.0,1.0048693026899614e-06
112.77447588135388,35.52802326117887,0.0,1.0038486675269964e-06
106.8725849124757,32.387476891019126,0.0,1.0029211481367632e-06
100.26584802445097,30.359421700853257,0.0,1.005726893612331e-06
94.27298293695608,28.761267897788187,0.0,1.0065680140664242e-06
88.28214803856646,28.02262154308384,0.0,1.0070369792072372e-06
82.27295646086257,28.059226752054276,0.0,1.0081120465935859e-06
77.3742075370011,32.35923018610877,0.0,1.0115708649883186e-06
73.37334165881299,33.88827831941238,0.0,1.0107675703482515e-06
69.43186970159823,40.369768791061304,0.0,1.0140522983375813e-06
64.03665972726478,45.956049368125555,0.0,1.01128101438084e-06
59.60019997347491,49.01585180819861,0.0,1.010983669462766e-06
52.92131254611723,50.44768813361875,0.0,1.0103545862478434e-06
47.22284435033792,47.374334905018806,0.0,1.013007772315749e-06
41.932660967391065,43.5204281796948,0.0,1.0120390445558643e-06
39.292564980710814,38.417783452378224,0.0,1.0118624316608858e-06
39.797252005602026,27.45904544175655,0.0,1.0098733699566557e-06
43.24475107948041,20.979389201949015,0.0,1.0106555395691639e-06
47.32918575841831,17.85147371153029,0.0,1.008405231026239e-06
54.97575696826239,16.29123212184157,0.0,1.010442245658495e-06
60.638839255932574,16.628378598328716,0.0,1.0102714923945554e-06
66.85088457841321,20.054978175102455,0.0,1.0100498505717255e-06
69.57482988788792,25.291658629646292,0.0,1.0076932098394142e-06
71.16068818850088,33.88595469985937,0.0,1.0105951569825344e-06
69.78258956865119,38.94811688139884,0.0,1.0101598060817442e-06
65.49829822963794,43.38694543873603,0.0,1.0099499414122224e-06
61.246074218209095,46.96954822024148,0.0,1.0124945810481716e-06
52.87044735384022,48.8672055885231,0.0,1.0077543032980104e-06
46.112024223327566,47.529740048569295,0.0,1.0058364718968307e-06
40.671374566362815,42.61985865007659,0.0,1.0078051834045279e-06
38.443164843213935,36.44508145183916,0.0,1.0089567306955656e-06
39.700799720311146,27.399238063252877,0.0,1.0078257738615084e-06
43.76065150758472,21.369816120571244,0.0,1.005326972478228e-06
50.28960015394626,15.050840046905245,0.0,1.0063526253615266e-06
58.656331193381064,15.39586543195089,0.0,1.0064993700811077e-06
64.7843687629635,17.92860101518609,0.0,1.0050340247534607e-06
72.77312139950752,23.0826998014925,0.0,1.0053188649720548e-06
79.54263826638541,28.017459524163822,0.0,1.0099697288144145e-06
85.77078539429141,28.361585703279406,0.0,1.007467968911178e-06
90.56712152139852,31.257077397273953,0.0,1.0068776117055906e-06
97.18971385964483,33.64929882376395,0.0,1.0057715637371978e-06
98.92567295279176,32.56899013572874,0.0,1.0044919196218085e-06
