E,N,VN,VE
141.03943867043,49.05889868149562,-0.6869277198324149,-2.6625617479315133
141.26845224485027,46.64700704941624,-0.3053394268896632,-2.558130620958665
140.9223995354524,44.4264728122347,-0.32230089818686736,-2.4174853322294743
139.61229597767453,42.473414515035664,-0.7338271968730439,-2.2240014041592575
137.1155508868559,40.87981196044739,-1.468272552672591,-1.9613723225900799
133.45395752683984,39.43101096942716,-2.382027121880938,-1.7478311047714081
128.71151134618611,38.0846145388539,-3.3653961269889727,-1.5805902859367462
123.13384461750758,36.6929615649611,-4.2870453284423355,-1.50187752691122
116.9684668006869,35.19890830789234,-5.069573305198736,-1.4986178750192876
110.55005934261125,33.67218984609596,-5.631508142167865,-1.5103247988213289
104.07914710178703,31.971949749657128,-5.981210441982572,-1.5894449942708668
97.63922884538451,30.416547522018497,-6.172311698102721,-1.5752625119570371
91.3158379855148,29.052252153271652,-6.235252456205481,-1.487371953304732
85.24326353467768,28.31853864700704,-6.167479529318836,-1.173391961276355
79.59588917275613,28.586366361081048,-5.950799656685989,-0.5729685944915328
74.6504104212889,30.168631048092436,-5.531975120125404,0.32491841414377554
70.49274762122758,33.0141860849995,-4.95942587982576,1.3750353070544552
66.6318139020176,36.572343061026004,-4.5017854709801615,2.284540835603699
62.675076062864065,40.21252985243385,-4.274714372967372,2.8493135228446507
58.39261758187621,43.12182660953171,-4.277940628818529,2.8743030064583786
53.78068169914674,44.78068999788901,-4.417085658735365,2.3679413739428563
49.121423737802715,44.804351113524376,-4.517976530377799,1.3912959190867156
44.870640122843355,43.02081270469361,-4.4066618761301095,0.0686351555991287
41.39858631617756,39.61748915826932,-4.017296858922995,-1.377809941467686
39.405035774570536,35.024381449137266,-3.17418834594363,-2.717328089807873
39.18587911318806,29.754785761248254,-1.9430990794383645,-3.7806226939445753
40.98224100441196,24.724712631180832,-0.3852104491574533,-4.30115349873342
44.66886661845926,20.62441677137741,1.3111482391673608,-4.217474638478142
49.67251123297008,18.187796936387826,2.8494710524369626,-3.475556626149047
55.27048890413168,17.69515899959845,3.9945203643982605,-2.232849415761216
60.544893145783604,19.223414597390118,4.5277299783229665,-0.6659437082605799
64.76904723549882,22.548682243565768,4.40125789344233,0.9968260970418914
67.28479334531133,27.181862534503566,3.615738966243212,2.5117596392795196
67.66488061255961,32.477508589191814,2.2677412112297173,3.6715484507109863
65.95199862823779,37.57240595282549,0.6093825155688393,4.264526718370843
62.31038801888617,41.67126643275722,-1.1616144031509812,4.195508870261042
57.281728256326176,44.079383790044865,-2.772655685696293,3.450867613735586
51.65802351642082,44.373234995356086,-3.9604249767176185,2.135629934593943
46.38313522658352,42.38639157270583,-4.508040653548134,0.4181753543020408
42.440190714637524,38.514229713376764,-4.272617189865969,-1.3692126188911278
40.444296353146974,33.48558368017989,-3.3241166876668746,-2.8937611445058558
40.714261910363156,28.051638619281213,-1.8267939693591115,-3.952021592527049
43.12690952820297,23.24582985948166,-0.060609511424365436,-4.30771599100021
47.28396877111064,19.87109446182451,1.696504214381216,-3.9190289930491446
52.50011034059187,18.376715175728602,3.162812610495111,-2.9089009985303456
58.33454845504369,18.34095906689768,4.275832649916881,-1.7119264099655878
64.62977628259368,19.37675288426727,5.117128444139749,-0.567204714795642
71.27883036404722,21.02410563992604,5.755340622721292,0.35539721403625224
78.2492489272852,22.982509474607358,6.261551577531938,1.0232222851254957
85.5454357304933,25.125576427728475,6.69258868882009,1.4897583152213283
93.23911367760982,27.274468223166398,7.109650288240974,1.7643584682174591
101.3947430160239,29.561127357486612,7.545413325363436,1.981953002748868
110.16314381135697,31.97828060561887,8.054919451885276,2.163260822110379
119.44891468746773,34.408919909881284,8.567701763135439,2.274652784907799
129.26233126953713,36.98059478521425,9.086676280643491,2.398394506307206
139.54162721455245,39.64556692865766,9.583530942304868,2.509452830819707
150.24092373534992,42.39318247561026,10.048367591872738,2.6086732774378616
161.17168369306896,45.225679670693275,10.41597913936141,2.701920068678624
172.25362671138305,48.02741025664537,10.693424889788481,2.7435019092868576
183.26915931663714,50.81353670474634,10.827617478395918,2.761259624880215
194.08665530001724,53.58691247803694,10.823400784564836,2.766307306885569
204.56830473079458,56.20767972242518,10.68102450289599,2.705674180776274
214.68524638013815,58.53980797688236,10.446023182924993,2.550052032005137
224.3357489538713,60.50507613464971,10.114603087371847,2.3064265052262583
233.34836393763538,61.74219436772127,9.655506241386767,1.8609443321204084
241.47566023763048,62.14426843275005,9.01884205073079,1.2531675910372115
248.53758769655536,61.94729761503404,8.2035761562815,0.6490286102979113
254.4984214387547,61.38356595101446,7.269232159925114,0.14378321331735044
259.3609876234316,60.95114188677758,6.2665963284140425,-0.09626923633500617
263.4588263315284,61.058136008178195,5.363074974658922,-0.011588134846473253
266.9556930215149,62.12758644280832,4.585598035806875,0.43878097168935426
269.9811694378279,64.33985696555811,3.935639190953765,1.177630562364385
272.5300815052389,67.66068965165738,3.3579178466160684,2.0705052967593662
274.77868701405407,71.99256447962773,2.895769667493802,3.012609495513276
276.86214342742323,76.95381788052617,2.557353624979754,3.8244297574394555
278.84111610086336,82.38105538882965,2.316395605777558,4.492171977825551
281.00098984777617,87.91041905399018,2.251187377578667,4.924274130996274
283.5484997981628,93.37084983265117,2.374637674478386,5.147641175604967
286.46554359894174,98.78600625064502,2.60060830066967,5.2590901137846
289.37914813592664,104.23423750175687,2.731004975939669,5.337887788014196
291.7627140951223,109.98479228116324,2.58625916948575,5.509808077870371
293.01975730236836,116.08517001712475,2.0324974238739557,5.755844007365884
292.98234209824864,122.30945162284706,1.170155665496118,5.950998767423815
291.66114729359333,128.39164042552002,0.13223961236867865,6.005653560166472
289.19384714488103,134.04971014500944,-0.9507489438760857,5.860847418931572
285.6445218089085,138.8729650842212,-2.033336153081926,5.428578292524779
281.082027673867,142.22850518674983,-3.08700311075075,4.564934400618849
276.0771985293954,143.47170524847434,-3.885984406779997,3.1810739458697483
271.27187934048476,142.5574363835524,-4.2689864532619595,1.4749221630086318
267.40636300568593,139.57560928478216,-4.100897652457995,-0.3817943684406906
265.08002977268256,134.9988237094688,-3.3616002632196,-2.129460450955765
264.35485771080886,129.23538762573364,-2.2632436948125374,-3.6434030660654138
265.1285002060895,122.84289706833567,-0.9980532023535673,-4.788694374089403
266.9937434087625,116.14418045847182,0.19481843062007442,-5.584424546978401
269.473703822757,109.31022745466282,1.1468264185109405,-6.104987855803122
272.03060899031834,102.42036582376292,1.734276232315871,-6.431972397163998
273.8101724611141,95.71035968268664,1.7531432493747943,-6.547803425184767
274.06744827262185,89.58454883002388,1.1299531981498916,-6.371998025435243
272.5721007413398,84.41978363238475,0.03623242140226779,-5.869055405822243
269.43072590909844,80.01894881867888,-1.287583564588033,-5.257383246345924
265.0870493598601,76.1586298207096,-2.5607757575860433,-4.675355375111723
259.9512904234661,72.77796793369184,-3.6335338499693464,-4.13597596170843
254.2264782228246,69.88768938723092,-4.5047767351939925,-3.6170086947119984
248.2402762557357,67.5991660046328,-5.121950050676283,-3.0635513436460045
242.32267656675907,65.8347350503868,-5.4534239007632195,-2.5223276486026105
236.87636047975394,64.86755511118392,-5.450462730068615,-1.8744409735206204
232.12891983787483,65.04322883336559,-5.157578240400362,-1.0203471882762774
228.47250052869026,66.43894827129876,-4.532183711741432,-0.013794972194114408
226.0258608444895,68.71491582907845,-3.6633297902949664,0.9401379714776308
224.30093412312624,71.60616114910675,-2.8557759407743646,1.752984523055975
222.56515945067028,74.50206640577403,-2.3891746697616405,2.2291342222170343
220.28514055957004,76.90754910801391,-2.343699520310903,2.30260237555526
217.22565960758382,78.32925116631816,-2.641899652073647,1.935612427158187
213.30250645319086,78.73611676369359,-3.1756798624918723,1.298724564607566
208.45390012115877,78.28432414729363,-3.8726340884190122,0.5694454426168836
202.67864599787058,77.12965458575692,-4.66528044662995,-0.14883432640338867
196.09645077839488,75.55168061042683,-5.463882104265387,-0.7442250598844922
188.90101963523594,73.7194461200919,-6.1852589501877375,-1.1974982815159336
181.2510490124218,71.69154797767905,-6.795469266414219,-1.5434493455937712
173.43897401892136,69.59565857585886,-7.218995147853104,-1.7736001853161198
165.64805315245022,67.5639142104513,-7.45726386663117,-1.8811450657929445
158.3180552906986,65.69150059202543,-7.404243855571121,-1.8775074766629043
151.94662786834988,63.93713412548537,-6.973964467416543,-1.8262059706178455
146.8312418755242,62.00166647137534,-6.199666167002086,-1.871725240847768
143.14417094548298,59.688244855302244,-5.152899378187037,-2.055739398609642
141.0793706399231,56.86256143936642,-3.866373199101165,-2.3765040863429183
140.43435678775958,53.94007763602501,-2.52432974951957,-2.6039634983140747
140.68577852969406,51.09272108951549,-1.3679300109081218,-2.705362942096995
141.2122158831694,48.48245317051513,-0.5787217796411639,-2.665745613171561
141.49719089063785,46.049048452421616,-0.2188989561902268,-2.568950582649478
140.9199538756028,43.85435771958866,-0.3681853886603079,-2.413031007776487
139.153131841066,42.050420547387944,-0.9508683329669267,-2.159277761342781
136.09895731633466,40.45811848826027,-1.827122110678875,-1.9230712580375693
131.8106596764306,38.968324612994266,-2.8524670478735175,-1.742564518249841
126.50589505104989,37.517586611280095,-3.8741133610819283,-1.6209873134889898
120.43174562218138,36.02252639728118,-4.790665560209604,-1.5685251008655747
113.91467131475531,34.32837429096665,-5.509900920494623,-1.6208622919689528
107.2210995576073,32.5280108755619,-6.003027430674727,-1.6956438611622673
100.4670520230183,30.665814808905736,-6.315908268362204,-1.7650308100628722
93.7767761998151,29.06567724758195,-6.471872713989125,-1.6963349954959912
87.29748038776204,28.106984841276027,-6.474965234586611,-1.3890273348663174
81.26652926828854,28.263612207993937,-6.289985488295411,-0.7450955209418488
75.90637387420907,29.65403493446309,-5.902611012873217,0.1445780505969445
71.21836621767925,32.46371201449732,-5.396597773533719,1.2548791097888357
66.76190056365324,36.247233719637954,-5.004931393958275,2.3083313533738052
62.17227433926291,40.14288665154197,-4.831912018480688,2.9696219134819426
57.113487439030465,43.108872326455945,-4.926429865183821,2.9681070281103685
51.82842053055834,44.40895877772598,-5.075840856906903,2.2731966353769613
46.76600536038356,43.650959127594504,-5.070247611014571,1.0103766015828919
42.6005685744734,40.82720917149913,-4.6932963584024545,-0.5869504512001216
40.03505360776155,36.27805462665843,-3.8068460213499904,-2.2376356052269966
39.5511626868615,30.846834640508614,-2.422476987807669,-3.568107787157869
41.26398694235196,25.574072522906647,-0.6996782100523484,-4.278280087602459
44.997762594453505,21.357413999827635,1.1473332760713664,-4.252608062809483
50.08543421686781,18.86766571995685,2.7889089890919507,-3.518186916509006
55.786699631043504,18.486053030879958,4.0022194093796095,-2.211465609538598
61.099269059929775,20.278578048290044,4.54812145598294,-0.5433718595535613
65.19305651150908,24.058678964048692,4.3588423632571605,1.2578206472892322
67.33023807443547,29.038460446702015,3.433281131750812,2.8084185846004113
67.15178859184167,34.35357507352063,1.9286059649637455,3.852727722837064
64.77685715522207,39.21001601003047,0.13571869043017237,4.270882482550095
60.425741523090906,42.80351905456822,-1.7335315121824557,3.988680921109917
54.818046169557235,44.43801934011523,-3.347538409871131,3.0079108918076973
48.96507659347432,43.62280109443169,-4.391320590889994,1.4151654501194946
44.03413045675143,40.4660701393023,-4.616132805553465,-0.4895222801278951
41.01854694660648,35.540765807809365,-3.9493314753394335,-2.337503708050617
40.47893449418643,29.82634750427667,-2.528815914424806,-3.744352688426387
42.582100850508795,24.383250391064955,-0.5990959435858585,-4.452062876041328
46.99937340674397,20.55010007895603,1.490762330770318,-4.19421907073012
52.99931084941016,18.910327663530925,3.3693198806099502,-3.130016654344422
60.04811618720362,19.190466709169876,4.902222243812036,-1.7093191703562778
67.6554259931828,20.791318885541273,6.029182837886155,-0.3302759484035134
75.27005889369403,22.92355183653069,6.689693709859325,0.6956244812111843
82.35760611165843,25.235419506617074,6.855442586945347,1.3689640099485865
89.41562208124648,27.642189879106596,6.939836239424288,1.801322241608208
94.65273571377537,29.473815188791853,6.230468710088945,1.813946736312189
