E,N,VN,VE,ClockOffset
253.06368432212926,61.15413640016678,1.0337005418393577,6.493966597844324,300.0350189978624
257.6856111220279,59.681177312930565,0.7988889365763163,6.317681203822406,300.14288045025216
260.73016844337974,59.361540130561735,0.6949568604823532,6.008537307079491,300.0491999882633
264.21373653662215,60.06779915814534,0.6952206224438429,5.77142072565097,300.10199401001967
266.495159324883,60.745730932310416,0.6942006485182949,5.442378449008925,299.98336314015745
269.5111213059046,61.562616998933535,0.7057033165076603,5.214115294128484,299.9416263879595
272.8454865932506,66.08827328768568,1.0593005208613713,5.038723787656955,300.0254193965081
274.45738327037265,71.35954880618239,1.4480908204116603,4.719307321309459,300.22397005435914
276.3697818560011,75.60347212526489,1.707407753873236,4.455876857335322,300.1869775170335
278.35663185074196,81.45397577705269,2.09040436144004,4.2258438297795955,300.30258362467856
280.0777698867927,87.2161677824072,2.430084329064344,3.9919190280403205,300.35354465275753
282.324695225744,92.4868640486971,2.6927231439447583,3.8292240881975816,300.40441404383785
285.5786668689087,97.88476020488632,2.9439345007366597,3.773709249610128,300.2203556041998
288.4115880958541,102.80888129345531,3.1274859010740284,3.684248390439304,300.0718564087241
291.3233019687315,106.8274949828265,3.2099676177216394,3.6106697112953356,299.9495722249169
293.73556507344495,113.20335191097227,3.5018763493560208,3.497414812117272,299.8113408371954
294.2224290597092,118.50528458501654,3.666887917746413,3.216211339005449,299.84248250352215
292.9286035090097,125.08129609335853,3.9330109448956563,2.7973798794591143,300.0644165651621
291.3345451813124,129.98299997009954,4.0204163919104206,2.388821171177916,300.24930593684934
286.52620720881254,135.6065766329531,4.163781221027788,1.718255717424517,300.42281700652046
283.3414661009783,140.24425168140533,4.20438851939898,1.2610334065289095,300.5137302539982
277.3364699202536,144.40684842165996,4.1961161030097855,0.5828524165006793,300.60872132479983
272.3808511261593,143.95293224647804,3.762606317027048,0.06072887384346848,300.42235973242134
267.42455799335045,142.63389418551264,3.291634117339383,-0.4109514497416626,300.40994442012385
264.8234860099181,139.41151516456142,2.69326862348514,-0.6175084681207347,300.56744484237623
263.6897817288062,133.4883606346326,1.897949935206177,-0.6696770886929982,300.47656801547686
263.67542687243997,127.97564935188832,1.218418663578639,-0.6102756415060813,300.5748406448686
265.6279116154494,122.61187379058357,0.6134474654865175,-0.37306726486822345,300.48640837970635
267.87001957455993,115.69657192883746,-0.07075246426549164,-0.1296882880680636,300.71154172895353
270.6768624595237,110.16120229082571,-0.5690912585506678,0.14295551632315018,300.7177333691632
272.82781707247466,103.29918303514836,-1.1450174454185165,0.32770775086899673,300.67355081116705
274.837003252277,98.02558574007067,-1.5214820612451108,0.4848769681365095,300.9042778656083
275.76282431281334,92.98730937110805,-1.8487918341932825,0.5208959705463452,300.3742267222233
275.34646446570304,88.15523264463766,-2.1245732838336813,0.4326253713170598,300.4067725556082
271.4943230912669,83.55769167243052,-2.3542514741163982,0.029060936121489744,300.1923164250255
267.16895354667696,80.10352605964258,-2.4564367429298417,-0.38162589907016975,299.8870236071259
262.67370594346363,76.66424863688907,-2.5475933489337703,-0.7689559103725304,299.67197156194305
256.7021100767096,73.84198324506305,-2.573429669411994,-1.2575898787881394,299.515947607097
251.6220502140574,70.51848988791666,-2.6434981816535448,-1.6159907441335046,299.48412532594347
246.37548203354922,67.78897185448582,-2.6527631974272574,-1.9552760117988537,299.5709574823763
240.48960308528177,65.23127310924701,-2.644496085103917,-2.3240031871076394,299.4966751525723
235.44028056619413,64.28294168745242,-2.489354569818038,-2.5775212487943246,299.657647190572
230.5203232981202,65.27270027966989,-2.1701297293139685,-2.7937781032006623,299.93976442704974
227.93347084957045,65.35763554449444,-1.9610193357385535,-2.7740618859446053,299.8882352816029
226.79566629228296,69.60862696012045,-1.3873556897395476,-2.617244399858999,300.1222612003582
225.51878522611716,72.91180398120353,-0.9528574822654954,-2.490109716263613,300.13203740441617
224.0804849000447,76.08379649470133,-0.5710182518316578,-2.3900096487803735,300.17051824452875
222.25244486009896,77.03949190178884,-0.4301944411368208,-2.3362924090780823,300.2748987865499
218.95404446824523,78.5123189750968,-0.2551732575496066,-2.425075985013022,300.4124828266366
214.94728005324848,78.83913976291477,-0.2030033499646246,-2.571857259831092,300.65551983776174
210.27020763767325,79.220545893906,-0.14945733730968888,-2.7690042755715707,300.62430429414354
204.39333360529386,77.53910432076795,-0.29146588497605863,-3.061464323606503,300.4072868232002
197.3549317075754,76.76685807985058,-0.3369356110567481,-3.434392903243612,300.31377423004784
191.27132819742556,73.12696331290377,-0.6447182384587613,-3.6825641073109137,300.59846748943
184.34819033948324,71.80832791057296,-0.7079375969480487,-3.986463685668683,300.47250838142173
177.02067166554238,68.83507275865026,-0.9190048131855929,-4.300081181012445,300.4083247430494
169.85833864129933,68.41262935739503,-0.8739351516702913,-4.567829488497479,300.4116939198264
163.7723246686476,66.65513279201694,-0.9560890412155099,-4.7103265254701565,300.295849188049
157.44104784338967,64.96789162905289,-1.0245858506230052,-4.862399876414135,300.40587181869734
151.82735429977612,63.41571410750497,-1.073384753855569,-4.932829152603749,300.2700727759524
146.57360964801316,61.95599716725171,-1.1091539971238429,-4.962978733658987,300.2409385463245
143.42111945403298,60.606452985647245,-1.131119363507403,-4.7936120487651275,300.3765503781137
141.96935813166525,57.986169471341384,-1.2677964247998466,-4.480940778274836,300.4609022982996
141.1535056570719,54.93892803210587,-1.4310567575759636,-4.138009633059342,300.53605148203854
141.41272501048616,51.44176495613646,-1.620773807805081,-3.726743386683426,300.7005771916171
142.5727593203326,48.882737917544226,-1.7057853000005299,-3.2686503427217484,300.6723900804959
142.62563042868692,46.41389549362869,-1.7765946279069627,-2.9582963035946843,300.99310254648367
141.59527915800595,44.662851949601965,-1.7754388756350965,-2.7784293435926743,301.3231428533185
139.94610218289722,42.06679418215077,-1.8515185666707281,-2.6730613298303645,301.4442722688051
137.46283140255616,40.69139622133436,-1.808115405846016,-2.6553559852902255,301.5198543980544
133.21850701026796,39.53485576036552,-1.7501395216632336,-2.8048295453971064,301.73684772913685
128.5060803327324,37.90170285626529,-1.7397807136501833,-2.9837207122031604,301.7305929104344
122.4491945110396,36.835683144022404,-1.6780915547338546,-3.271694481526122,301.6738587599214
116.55994189385738,34.88838087844693,-1.704416997268542,-3.517608320995737,301.7652696922861
109.29929459056127,32.35586016905584,-1.7830590914559585,-3.8694914656483093,301.91630230698394
102.89478325162648,31.822112723091866,-1.6693617733316009,-4.106996724556824,301.9208432426435
97.382152811004,29.512147176145003,-1.7291188079470934,-4.239257392879808,301.97424268325625
90.74007046169122,28.676518823577076,-1.6516760926464387,-4.4653238350710005,302.2449087790392
84.78258781321688,27.11252357880422,-1.6434276594038537,-4.6051034871604415,302.193802395889
79.2262286658955,27.111055181606872,-1.4959386297113542,-4.694393617167683,302.35210062015165
74.50488923698232,28.033783669676026,-1.2763956541018602,-4.696558415198942,302.45471430073854
70.65036464668178,30.941193153965205,-0.8936627075168877,-4.6162490214262375,302.4589076455178
68.15299391326401,35.44302865755129,-0.40749320989391463,-4.418208436237591,302.9486439915366
63.81671347340962,40.125312602561316,0.05342676001715024,-4.409985466257416,303.22851703135177
59.14754524158338,44.39756745950086,0.4395678265969724,-4.43196141810334,303.18470386168065
54.33981249419787,45.74332494112543,0.5219027296311326,-4.467037617182543,303.23634617071644
48.9871994537876,45.83259422075853,0.48196856441987784,-4.549823247610026,303.2100899936257
44.627844636322074,44.42250087132179,0.30768359266705,-4.532731375595534,303.2089391146167
41.637568090695574,39.63087184082053,-0.16253715125664647,-4.391627913516713,303.33485101905495
38.10893910070616,34.642910704835984,-0.6067900950589747,-4.310312658669191,303.16083656332387
38.59810008509665,30.448158095766438,-0.9356348270443908,-3.8655891581399624,303.3594185353207
40.04871240995193,24.246901626304304,-1.4167608101562368,-3.3718609802077966,303.40756293830924
44.2801739418176,20.50549086367091,-1.6261716744392694,-2.666289812627177,303.6664046611939
51.33055655545455,17.588346028399258,-1.7359762674746113,-1.756661563622795,303.45886073417773
57.793249516318085,16.643311804157587,-1.6555514070951425,-0.9855769734292754,303.2376695128225
63.194337511040324,18.01684808351819,-1.3713636237969045,-0.38467184832790746,303.0250195299792
67.07196063970261,22.07322305381758,-0.8704022827416404,0.016577616450440813,302.9772572572475
68.74963582725759,27.479260505653997,-0.29840336556375124,0.17115089895624325,303.2659276722906
68.90111958342176,32.417250222440956,0.1765073843551096,0.16823935522391945,303.54997773193963
66.09594872686318,38.405436767191325,0.7066518546252442,-0.10870079701134142,303.5698826116923
62.37742588587473,42.86622161867183,1.0462362300538692,-0.44640281173324425,303.69901891403623
56.22765389382685,44.782077456161225,1.1223566452312048,-0.9805453187334977,303.7666651776646
50.01845517519021,44.85564045056084,1.022389829568327,-1.471583540038109,303.9203749022982
44.538806932926626,43.20529960802466,0.7744155911858606,-1.8483720566330568,304.00086404427793
40.61343638159229,38.828397194713546,0.29963756491160887,-2.042924992105366,303.8441116594666
39.345489241571045,32.791651169429954,-0.2836733038795234,-1.9713433531047029,303.7294996337019
40.04552791077968,27.47956609325761,-0.7448312811800074,-1.7215825417708672,303.5721615011152
43.61861863711109,21.67396938710782,-1.2064249090796748,-1.2290992163465253,303.5619495281525
48.62300691744551,18.853185457500214,-1.3491019394169546,-0.6449080023128183,303.3548416576559
55.1364600243341,17.226852086957095,-1.367093293333117,0.02724510893709875,303.0650897071681
60.41447916931576,19.104474571307154,-1.064533816906906,0.5216338732388455,302.9011855080518
66.39068890815308,20.258623564403504,-0.858102679319245,1.0325911138000037,302.9006831639067
72.63588619547102,22.665749207300323,-0.5560751806502795,1.521670361589241,302.8749442349463
78.99849158137798,24.25679119316104,-0.3561936977496312,1.976382734792098,302.78236052677397
86.0195335809433,25.71534968057955,-0.18684610120344358,2.4503997869162695,302.68043931965
93.91788174533774,28.366028827790167,0.07797693956941448,2.9633958567788214,302.47077012216096
101.00943998735687,28.332825465622992,0.07040319709153325,3.351075711268725,302.39465357615353
108.97478999530448,31.58467629681256,0.36277251181690406,3.7849572553271402,302.3860590515274
119.27199429403888,34.36082144844879,0.5850074769411615,4.39659594825245,302.41192851510965
128.98430710537605,36.33733639548389,0.7193370237388553,4.897182180422537,302.0792941829013
139.62519515085984,39.37139131561045,0.9357424664575391,5.437380669304899,301.9055527609622
150.0244097244655,42.46266020354336,1.133471617309759,5.90300152338791,302.0172853454232
161.39726413189925,45.00133331070383,1.2647707472339564,6.41640290663785,301.9629416386674
171.48158601494518,48.705433113401895,1.4912572285972177,6.76073773145075,301.93207707031496
183.1780306996036,50.65564167845877,1.5353526761166307,7.22316581297127,301.88721357265143
193.85381543975862,53.08518026549385,1.620176251446065,7.546682739399751,301.77576518327595
204.65552941325572,56.71920293314891,1.8069664994580485,7.851995401811404,301.9480194729441
214.24077630641617,59.00882176844645,1.8546733899766565,8.01384060621652,301.607039578069
224.06988725241183,59.658825819527024,1.7453230207019228,8.182709489268387,301.3603327660761
233.4423868660029,61.803104508489554,1.782187341117145,8.294524074520728,301.43011472178364
241.476985038101,61.84663755950632,1.6218486563180539,8.269214999120308,301.33613061656723
248.50598423768457,61.21486659916282,1.4121739641018896,8.15301868874244,301.44401703297467
254.02063493743117,61.37583806728492,1.2963393737475153,7.905096489807108,301.36830816666253
259.2701768907342,59.29777645896534,0.9851615185927086,7.654262501336776,301.1654498699813
262.67985174149015,59.507048662494725,0.9124455784669736,7.256764430366597,301.18972101212177
266.67887084940577,60.933850720298835,0.959062130587273,6.952297651637252,301.26124090650427
269.2026894278977,63.97413448778543,1.1504473715808914,6.538585424704712,301.3574475968271
272.0916233704555,68.18075411428335,1.433167111732791,6.196883449096714,301.3398425774475
274.1839648893512,71.26707375265654,1.5841445832341212,5.8146519712597495,301.55523795310967
276.7712834466863,77.25362114039521,1.9918103564393599,5.512237081719886,301.4983223017284
278.9547694216526,82.71199582439914,2.315518335370193,5.1964147271583,301.0497401448566
280.40628609733835,88.82007133552999,2.665666854685409,4.8469773818337964,301.1322423195086
283.340102918537,93.85253950167568,2.8836425606482967,4.669718405104535,301.2866939546209
286.9242531927537,98.5074552648547,3.0477184444886425,4.567285319332466,301.1910433666443
290.5514243821013,103.82230372671818,3.256801894271824,4.4805213670102875,301.27775188688685
293.03860910914807,108.87938771389413,3.422277464984353,4.296147081765387,301.4531917164793
294.5614642605542,115.18182211478258,3.6871006795120485,4.037086839062997,301.4596016341659
293.73987929520734,121.82277843070135,3.95761974040525,3.58561405112758,301.6895400066829
292.1812793397522,127.50519769123677,4.114376891292709,3.107092111504747,301.89597722080515
288.99208228265366,132.95733720564235,4.234022821416609,2.520005933156603,302.02029644632165
285.0776787925332,137.41593225538975,4.249749621881812,1.9175912379867983,301.9509626116266
280.94856451369225,142.07712230369452,4.281388709831397,1.3509028551340991,301.78106875976425
274.6637806031108,144.27614795638914,4.08157890266273,0.6335123154045431,301.51316093638906
269.98125999385337,142.85243118879004,3.5712978349989566,0.13315823649025826,301.47074740927576
265.7760276817509,139.02524723187727,2.8874741485209228,-0.2761207439472799,301.45609385101676
263.28429728610536,134.1877612359148,2.175633304882502,-0.4863320642292523,301.4860123699327
263.66911826030446,128.7883671731994,1.4740567932180184,-0.4093085162123362,301.21421377141735
264.593674589307,122.19970683728997,0.7350717711555045,-0.2868856103421068,301.2565923778895
267.855287970241,116.616395449277,0.16070313746520082,0.044076648433474086,301.4228524224233
270.41143962469806,110.33681058352438,-0.425568550941128,0.27711245115755767,301.5190473293528
272.91812152062573,102.59725251687017,-1.0952347579770747,0.4818590708554835,301.4308208291184
275.4959259523183,96.19614231937796,-1.5841580933434214,0.6740975521679611,301.1886738705169
275.65357095898474,90.16910001337799,-1.9942310093243025,0.6239567043631752,301.15087293232557
272.7087539067381,84.5135028364462,-2.3346687273648685,0.28519480901182737,300.7037532279072
269.03722391114843,80.35440528762237,-2.5042389757060093,-0.08786397616429387,300.4494453417384
263.9877700086493,76.9701249165512,-2.5862695059328455,-0.5537029091157762,300.32371432183027
258.9120252800357,73.43493126750955,-2.6741545917200558,-0.9796128705724394,300.07127587650933
253.8232225430447,70.8048643593524,-2.670120545360338,-1.3660236799843282,299.8903934614918
247.19807257683524,67.97621270514819,-2.6856749579527035,-1.8589830147620952,299.8440071840783
241.0147337295567,66.32912854656344,-2.5914589473410357,-2.2624637207120557,299.9940974714846
235.55083475529625,64.66716701882737,-2.5057331289075484,-2.5627344969853163,299.90983504645163
231.61574553190923,64.71680462769223,-2.269904998765476,-2.6902795166831233,299.94079120974385
228.03229409954014,66.97627116671545,-1.85135728384474,-2.7722321265915566,299.9810691187161
226.34728884614688,69.96251543402393,-1.4043416329129308,-2.6679331557841968,300.11689452153223
225.88722706534415,71.84025322656926,-1.0984408342520366,-2.4613200332690646,299.91981292398384
224.54552843568527,74.8725595307707,-0.71638797218976,-2.3545429382997023,300.01278783362545
221.67480985758607,76.90711969462764,-0.4616528603874841,-2.402267138398773,299.9617873354763
217.95019204069493,79.17674171617222,-0.20949382058931182,-2.525095037942756,299.9883340457868
213.53627842721383,79.25379583631963,-0.18440128157179536,-2.7011127953105167,300.1532409751335
208.60458231987207,78.62237471146179,-0.22628819078082885,-2.9103944739543786,300.1066199437016
202.7853369425771,76.79551356717411,-0.37551020871559954,-3.18320126336948,300.1374330857228
195.6294621709223,73.9607195300335,-0.6048656598043457,-3.5556579933232833,300.2260615630029
188.21980797647788,72.78614118847676,-0.6585073725167246,-3.9170894526901185,300.08664574829413
180.84396997021238,71.69510112638844,-0.6996742636470442,-4.24107582905629,300.0514614057678
172.6914400681308,69.15909510731433,-0.8710768502870269,-4.607985928764477,299.95712299798856
165.5536250738227,66.63145419406032,-1.0253655064167766,-4.845455839486698,299.8804428777554
157.47227654366148,65.08329253694875,-1.0742783004248029,-5.148682080841263,299.59843162223535
151.1145468773766,63.87747375806596,-1.0866332913156862,-5.26191991128558,299.5001480943798
146.35697178112287,62.20750884445456,-1.1402593824453862,-5.214723739508434,299.4141248001782
143.172308832236,59.90099672187226,-1.2472828970733085,-5.024665933655056,299.35432082890725
141.06782432647697,57.82704019977431,-1.3226404457863636,-4.751033124568955,299.3164617128
141.0405454167031,53.46495885425774,-1.6017187445554493,-4.309104118695171,299.35784682842154
141.82951827276807,51.19012996979667,-1.6621175472579834,-3.8310523176953546,299.30071619223963
143.0454648163089,48.00520916965372,-1.8004009909164234,-3.3576314485774787,299.12029069206403
142.66808147950982,46.80086937380857,-1.7436934875165615,-3.0773498229115557,298.9038016104074
142.2828803405938,44.52898909801315,-1.791636175818252,-2.824976477812334,298.89197672749657
139.64783784142088,42.14493357015438,-1.8467697861563102,-2.807571408635722,298.98711692807143
136.14978766087788,41.393239767111915,-1.7464520669889514,-2.8722395336932074,299.0490204660533
131.36070581970424,39.12076426424233,-1.795783172608664,-3.052308251950787,299.1061235222475
125.41915942563656,37.51069551386798,-1.77797609307565,-3.322813211898993,298.93407907266345
119.48929099485565,35.67755021726926,-1.7850751032811207,-3.5678288391418302,299.08235811337295
112.8336384606125,34.390777718974576,-1.7401045451884756,-3.8573843471460334,299.0742940873445
106.68268269377977,31.92206847031516,-1.806497832771876,-4.072495830721414,298.97255295536894
99.85423080412907,29.356679609036597,-1.8786558433723066,-4.331806324212123,299.12561710723384
93.57165371382041,27.507356349839466,-1.8782512488647294,-4.515267485219272,299.2577074481274
87.38367698461197,26.56351676047352,-1.7944504926302114,-4.672195625032118,299.3420557876912
81.06240653741747,26.398088782136767,-1.6473572817461424,-4.826720924264296,299.43517908069543
75.71903378647272,29.017074810400405,-1.2621539619561002,-4.875048575925335,299.7387954821651
71.36129177358752,31.254370992677014,-0.9428965998152773,-4.8256694063205945,299.79330023070486
67.34096587133038,35.567595273828324,-0.4674551389765749,-4.749885800005099,300.1198584761302
62.75132835389598,41.11714205560288,0.08126938735385342,-4.732791305329894,300.1960942946111
58.37241868439718,44.856320807860506,0.41589379067475524,-4.697875577738648,300.1917421887447
52.30177924006473,46.378706099664775,0.5170607486620514,-4.825508131831166,300.16025660411714
46.28116979182474,44.561215176670444,0.30061559328929643,-4.939907574553804,300.3434106941079
41.37619448617067,41.35249598486055,-0.02335484834222956,-4.9389483252179955,300.4451588333214
38.683169726782864,37.15194989431814,-0.4081331649210558,-4.731420233393451,300.539652387165
38.36862269963988,29.70735485943799,-1.0547117550012057,-4.3210376766537655,300.5471547402149
40.73434354066534,24.580744090324643,-1.4265567783313928,-3.699518094309125,300.6833015624065
44.66981484022739,21.7603129269121,-1.549313065798377,-2.9856108653161555,300.5947456433783
51.55614559653838,19.06761449332448,-1.6472796548489814,-2.0654989166276696,300.6923237057686
57.64167682613231,18.260562713088106,-1.5639715905177982,-1.3030948258714141,300.65495657015464
64.01048704017617,20.157478180232946,-1.2402797055590664,-0.5826532522422107,300.512547147879
67.41025393801284,24.59536890165439,-0.7121681590881015,-0.20381486048888886,300.1284740618042
69.15475757488932,30.481030687912927,-0.10534627387912021,-0.01881937915391657,300.0649416970732
68.20641975086974,35.116735531344986,0.3306958912001887,-0.10330379024261163,299.9261263376339
64.4834334074512,38.791336065214615,0.6369145691589304,-0.4402985590451918,299.804811548858
60.28640512847613,42.326647208473894,0.8967390820853061,-0.7928105260053119,300.0557230595456
53.38076404648633,44.7703642897219,1.036843851029181,-1.3633741529773686,299.9344434203835
46.903507670046864,44.494390599708936,0.915936142283224,-1.8405271665044558,299.70092517317056
41.11798236756245,40.92314343302003,0.5012489238373464,-2.2116814176763055,299.73802151270365
38.274398145656086,35.98638272981489,-0.0005248675393617619,-2.2738967150456846,299.84922924824104
38.60569549054139,29.787798441548397,-0.5704950234710324,-2.033067263137628,299.8930255089124
41.95422809341473,25.24626221003794,-0.9326250277061007,-1.5299741000729907,299.76135190763875
47.24147523769656,19.67562571688909,-1.3542835632938766,-0.8972986817234597,299.8980913831608
55.46107165594737,17.98375343886173,-1.378483258621102,-0.04520029091175781,299.8565980475819
62.189192103281734,19.237424130807092,-1.1300250260192093,0.5926736915006526,299.56737341721094
70.24810674947344,22.237238677776816,-0.7440594234687703,1.2953203662747006,299.3112070413998
77.27766866374685,25.31580992366716,-0.39491067703970095,1.8306009808044532,299.57268988031007
83.94635296693757,26.911040094529525,-0.21129025814207467,2.2842811699254506,299.5821757781414
89.24134431905708,29.440653135377996,0.040509771201605066,2.567333930076969,299.570299288947
95.97458660764669,32.02577275298456,0.2754480412808149,2.9591747588754047,299.5075473268691
98.32204043454189,32.025206954827084,0.25239487865757404,2.9025007396156224,299.36505294506463
