Local_time,Latitude,Longitude,Height,E,N
10/05/2023 12:45:58,45.343786416069,9.01146775598655,149.462690916844,500898.413260135,5021141.93155956
10/05/2023 12:45:59,45.343786416069,9.01146774431954,149.462690916844,500898.412346112,5021141.93155943
10/05/2023 12:46:00,45.343786419403,9.01146775098654,149.465690919198,500898.412868368,5021141.93192989
10/05/2023 12:46:01,45.343786414403,9.01146774265254,149.463690917939,500898.412215541,5021141.93137433
10/05/2023 12:46:02,45.343786416069,9.01146774931954,149.462690916844,500898.412737824,5021141.93155948
10/05/2023 12:46:03,45.343786412736,9.01146775098654,149.46969091706,500898.412868473,5021141.93118923
10/05/2023 12:46:04,45.343786392736,9.01146775098653,149.470690916292,500898.412868791,5021141.92896734
10/05/2023 12:46:05,45.343786384403,9.01146774265253,149.473690916784,500898.412216015,5021141.9280415
10/05/2023 12:46:06,45.343786407736,9.01146774098654,149.467690918595,500898.412085127,5021141.93063364
10/05/2023 12:46:07,45.343786407736,9.01146774931954,149.466690917499,500898.412737956,5021141.93063374
10/05/2023 12:46:08,45.343786402736,9.01146774931953,149.475690918975,500898.412738034,5021141.93007826
10/05/2023 12:46:09,45.343786404403,9.01146774931953,149.475690916181,500898.412738007,5021141.93026346
10/05/2023 12:46:10,45.343786389403,9.01146774931954,149.465690915473,500898.412738245,5021141.92859705
10/05/2023 12:46:11,45.343786409403,9.01146771765254,149.464690919034,500898.410257057,5021141.93081858
10/05/2023 12:46:12,45.343786416069,9.01146774765254,149.471690917388,500898.412607226,5021141.93155946
10/05/2023 12:46:13,45.343786392736,9.01146772931953,149.471690916456,500898.411171342,5021141.9289671
10/05/2023 12:46:14,45.343786406069,9.01146771098653,149.46969091706,500898.409734877,5021141.93044812
10/05/2023 12:46:15,45.343786391069,9.01146769431952,149.471690916456,500898.408429378,5021141.92878152
10/05/2023 12:46:16,45.343786406069,9.01146770598653,149.46969091706,500898.409343164,5021141.93044806
10/05/2023 12:46:17,45.343786436069,9.01146771931954,149.468690916896,500898.410387232,5021141.93378103
10/05/2023 12:46:18,45.343786414403,9.01146773098654,149.466690917499,500898.411301598,5021141.9313742
10/05/2023 12:46:19,45.343786391069,9.01146775098653,149.470690915361,500898.412868817,5021141.92878215
10/05/2023 12:46:20,45.343786381069,9.01146776098653,149.473690914921,500898.413652401,5021141.92767132
10/05/2023 12:46:21,45.343786399403,9.01146777431952,149.478690918535,500898.41469665,5021141.92970827
10/05/2023 12:46:22,45.343786412736,9.01146773931953,149.472690917552,500898.41195445,5021141.9311891
10/05/2023 12:46:23,45.343786399403,9.01146772265253,149.472690917552,500898.410648927,5021141.92970769
10/05/2023 12:46:24,45.343786397736,9.01146772765253,149.468690917827,500898.411040666,5021141.92952255
10/05/2023 12:46:25,45.343786417736,9.01146774598654,149.467690918595,500898.412476682,5021141.93174464
10/05/2023 12:46:26,45.343786426069,9.01146773098654,149.466690919362,500898.411301412,5021141.93267022
10/05/2023 12:46:27,45.343786422736,9.01146772265254,149.467690918595,500898.410648558,5021141.93229985
10/05/2023 12:46:28,45.343786414403,9.01146773431954,149.466690917499,500898.411562713,5021141.93137423
10/05/2023 12:46:29,45.343786391069,9.01146777098654,149.464690918103,500898.414435668,5021141.92878237
10/05/2023 12:46:30,45.343786389403,9.01146776931953,149.475690917112,500898.414305096,5021141.92859727
10/05/2023 12:46:31,45.343786379403,9.01146777765252,149.479690916836,500898.414958082,5021141.92748642
10/05/2023 12:46:32,45.343786409403,9.01146775765253,149.474690917879,500898.413390759,5021141.93081902
10/05/2023 12:46:33,45.343786431069,9.01146775098655,149.46069091931,500898.412868185,5021141.93322591
10/05/2023 12:46:34,45.343786436069,9.01146775265255,149.46469091624,500898.412998624,5021141.9337814
10/05/2023 12:46:35,45.343786429403,9.01146773765254,149.46469091624,500898.411823591,5021141.93304068
10/05/2023 12:46:36,45.343786419403,9.01146774098653,149.474690919742,500898.412084942,5021141.93192978
10/05/2023 12:46:37,45.343786416069,9.01146775931953,149.471690915525,500898.41352125,5021141.93155959
10/05/2023 12:46:38,45.343786432736,9.01146776765254,149.467690917663,500898.414173815,5021141.93341129
10/05/2023 12:46:39,45.343786421069,9.01146777765254,149.468690918759,500898.414957425,5021141.93211527
10/05/2023 12:46:40,45.343786404403,9.01146777931954,149.470690917224,500898.415088286,5021141.93026379
10/05/2023 12:46:41,45.343786389403,9.01146777431953,149.473690917715,500898.414696809,5021141.92859733
10/05/2023 12:46:42,45.343786404403,9.01146777598653,149.476690917276,500898.414827169,5021141.93026376
10/05/2023 12:46:43,45.343786404403,9.01146779431953,149.479690918699,500898.416263424,5021141.93026396
10/05/2023 12:46:44,45.343786394403,9.01146778931953,149.471690918319,500898.415871868,5021141.92915296
10/05/2023 12:46:45,45.343786414403,9.01146777598654,149.471690917388,500898.414827012,5021141.9313747
10/05/2023 12:46:46,45.343786394403,9.01146774765253,149.471690917388,500898.412607569,5021141.9291525
10/05/2023 12:46:47,45.343786409403,9.01146774098653,149.472690917552,500898.412085101,5021141.93081884
10/05/2023 12:46:48,45.343786416069,9.01146774765253,149.474690918811,500898.412607226,5021141.93155947
10/05/2023 12:46:49,45.343786399403,9.01146775931953,149.475690918975,500898.413521514,5021141.9297081
10/05/2023 12:46:50,45.343786391069,9.01146775931953,149.473690916784,500898.413521644,5021141.92878224
10/05/2023 12:46:51,45.343786387736,9.01146777931953,149.470690917224,500898.415088549,5021141.92841219
10/05/2023 12:46:52,45.343786406069,9.01146777765254,149.470690918155,500898.414957662,5021141.93044886
10/05/2023 12:46:53,45.343786401069,9.01146777931954,149.47169091925,500898.415088338,5021141.92989341
10/05/2023 12:46:54,45.343786399403,9.01146779931953,149.474690918811,500898.416655216,5021141.92970855
