Local_time,Latitude,Longitude,Height,E,N
10/05/2023 12:13:46,45.3437906894034,9.01146244098665,149.483690920286,500897.996801923,5021142.40624227
10/05/2023 12:13:47,45.3437906610694,9.01146240431965,149.47969091963,500897.993929786,5021142.40309412
10/05/2023 12:13:48,45.3437906727364,9.01146241598665,149.478690919466,500897.994843624,5021142.40439039
10/05/2023 12:13:49,45.3437906594034,9.01146244598665,149.478690918535,500897.997194111,5021142.40290951
10/05/2023 12:13:50,45.3437906727364,9.01146242598665,149.47969091963,500897.99562705,5021142.4043905
10/05/2023 12:13:51,45.3437906894034,9.01146243765265,149.482690920122,500897.99654073,5021142.40624223
10/05/2023 12:13:52,45.3437906777364,9.01146243265265,149.478690921329,500897.996149202,5021142.40494604
10/05/2023 12:13:53,45.3437907244034,9.01146243098666,149.475690921769,500897.996017947,5021142.41013045
10/05/2023 12:13:54,45.3437907244034,9.01146247098668,149.472690921277,500897.999151649,5021142.41013089
10/05/2023 12:13:55,45.3437907044034,9.01146246931966,149.477690919302,500897.999021368,5021142.407909
10/05/2023 12:13:56,45.3437906894034,9.01146248765266,149.481690919958,500898.000457858,5021142.40624279
10/05/2023 12:13:57,45.3437907027364,9.01146245598666,149.47669092007,500897.997976852,5021142.40772365
10/05/2023 12:13:58,45.3437906927364,9.01146248931967,149.471690920182,500898.000588403,5021142.40661309
10/05/2023 12:13:59,45.3437907260694,9.01146245265267,149.474690919742,500897.99771529,5021142.41031577
10/05/2023 12:14:00,45.3437907077364,9.01146249098667,149.472690918483,500898.000718763,5021142.40827951
10/05/2023 12:14:01,45.3437907044034,9.01146247765267,149.473690921441,500897.999674196,5021142.40790909
10/05/2023 12:14:02,45.3437907194034,9.01146244431967,149.473690919578,500897.997062566,5021142.40957513
10/05/2023 12:14:03,45.3437906944034,9.01146248931967,149.476690918207,500898.000588376,5021142.40679828
10/05/2023 12:14:04,45.3437907060694,9.01146247098668,149.468690918759,500897.99915194,5021142.4080941
10/05/2023 12:14:05,45.3437907077364,9.01146244598666,149.477690919302,500897.997193347,5021142.40827901
10/05/2023 12:14:06,45.3437907044034,9.01146245765266,149.475690920837,500897.998107345,5021142.40790887
10/05/2023 12:14:07,45.3437906944034,9.01146247431967,149.475690918975,500897.999413238,5021142.40679811
10/05/2023 12:14:08,45.3437906760694,9.01146251098667,149.474690919742,500898.002286114,5021142.40476172
10/05/2023 12:14:09,45.3437907177364,9.01146245765267,149.473690918647,500897.998107133,5021142.40939008
10/05/2023 12:14:10,45.3437906694034,9.01146245765266,149.472690920345,500897.998107898,5021142.40402058
10/05/2023 12:14:11,45.3437906577364,9.01146247931966,149.473690918647,500897.999805531,5021142.40272468
10/05/2023 12:14:12,45.3437907260694,9.01146250765268,149.46769092232,500898.00202413,5021142.41031639
10/05/2023 12:14:13,45.3437907060694,9.01146247431967,149.46869091969,500897.999413055,5021142.40809413
10/05/2023 12:14:14,45.3437907160694,9.01146248931967,149.478690918535,500898.000588034,5021142.40920524
