BS1,BS2,BS3,BS4,BS5,BS6,BS7,BS8
357.6325547279207,634.8006911074087,663.4454751971275,454.10403611921924,328.46974637205636,555.6280246966508,478.0409022788206,447.44588230180403
355.1157005149622,633.9155900117513,665.4177395411875,459.75659147912756,329.2231163294579,557.4525065951644,480.76662897064233,446.5538886159218
354.15529890038846,631.1194674001698,665.3050132691772,465.36678603218763,329.398955002897,556.978096220699,481.42502394583215,443.4322257315247
356.7836604886048,626.5547449967985,663.1025464847118,470.28484820797723,329.509772151353,554.6622415779723,479.9793870224763,439.0382236918041
361.1577921510345,620.2129165885924,658.4877018288313,473.2969767938297,329.1714821729711,549.7299917758617,476.2231006030928,432.6658186511378
366.824659844968,614.3661129961206,652.8534347424323,474.84022423198337,328.8856463567137,544.3299683143946,471.2429987229554,427.1551487058681
372.29709707096066,609.2094128340418,647.1102591508012,474.17324553882327,328.36825938472543,538.2482241759351,465.4926350889299,421.74260397127654
376.7721859149982,605.7082955772844,641.5466313902746,471.5890484926831,328.1446480347939,533.0637177007394,459.84775770278884,418.5993736466397
380.46731560396864,604.7790526539438,637.9364840815138,467.674814774557,327.70370621540286,529.4592880716282,455.59767785734016,417.79478177279134
382.39160709919895,606.0392006674745,636.2747338019469,462.44645683055074,327.3588530649452,527.7856247988187,452.90152239723227,419.5791602160426
382.04574512444367,609.4360148710678,636.4597160710005,456.4680034682651,326.5414913656929,528.4266392591574,452.05600595631086,423.59235738526615
380.66515567186474,614.7407102636305,639.3996233540429,451.41366804416015,326.4788908028743,531.5631259402239,454.1129580221745,428.6814545036941
377.28034248316993,620.8705853100585,644.1392496752035,447.8824177506043,326.58469232766635,536.5263657105527,458.3814112153082,435.06029276377257
372.7161912133049,626.7933242749058,650.313878917706,446.38112215201227,327.2907766790871,542.8616651516381,464.17395212390863,440.55347255802553
366.8182575128595,631.6462493954382,656.0790420146429,447.5219879677359,327.8474238830629,548.65876611224,470.0111146842181,444.8628613170513
360.8722374632233,634.3064638749521,661.1994278060735,451.1031185579121,328.37908136998493,553.1419097411094,475.4977738740632,446.9728136966735
356.4736322524635,634.2786785367073,664.0798065004053,456.44690015997514,328.5972550668603,556.256094358471,479.0133714701278,447.0590402032816
354.51185154222196,632.088729941707,665.1143904660887,461.9951567822117,328.62616735653484,556.7164052127121,480.7591324230377,444.75200437606463
355.2867727194051,628.0305077322403,663.4969561928913,467.5218328983349,328.7828754083096,555.0958968911768,480.13648282293127,440.51044811673376
358.6530767939662,622.5431363991859,659.9274786419406,471.24699015949886,328.55702006727705,551.3145733236978,477.39245125416596,435.02294365324235
363.6410402956167,616.3979501195716,654.7980323926307,473.148657800822,327.98171118250997,545.7203951240764,472.9391445039287,429.10726482268524
369.1717905067265,610.7794107089308,648.8767112736475,473.3504363665738,327.4655919649541,540.2900112108531,467.20680572885306,423.4885106493281
374.73923778420374,605.236128977177,642.7768116271877,473.74062790493946,328.61554024834527,534.0279862467629,461.5565708180304,417.96678020000786
381.1356346633372,599.4706076489549,636.6376601617278,474.484202868593,331.19574221525016,527.7180003105672,455.82365784415026,412.09156228638244
387.5155063548549,592.8325113316441,629.7608016507788,475.7143406883607,334.9946970251625,521.016262876816,449.4831436986378,405.9095621577919
394.72520100210744,586.1087998780893,623.035584624803,477.66484867899055,340.0401786210626,514.3356501774579,443.4400949151901,399.5200030667825
402.26243237638295,579.1347144007009,615.5739531047011,479.84630739007855,346.5270195859312,506.80333560169106,436.9197470720842,392.56507709135605
410.56323630761216,571.3113083762571,607.9440019508866,483.038215292981,353.6156976212427,499.19775398457045,430.27682971424315,385.6007217932578
419.1218322420477,563.075023273825,598.7983579996451,486.0358221495957,361.74530348903704,490.37110717606237,422.80518737797996,377.8897540441056
428.78711743344354,553.83358924222,589.597689806242,490.07752597555236,370.3880566482803,480.71516067712486,414.81851477815525,369.89359713046235
438.46110056175974,544.223730353101,579.5109354561546,494.4013750788336,379.8078890204195,470.97824655488813,407.12246476636943,362.0483036212438
